scenario,year,revenue_yuan,cost_yuan,profit_yuan,excess_jin,production_jin,excess_rate
8,2027,11915223.166228699,1184445.7428084156,10730777.423420284,1495390.2460274932,2476332.990348008,0.6038728441837463
8,2028,9964161.88650332,1105277.9212391167,8858883.965264203,999589.7064673108,1936263.4725180666,0.5162467405158282
8,2029,12773226.548565753,1245636.696420398,11527589.852145355,1462614.8364947704,2492917.2414213615,0.5867081394410213
8,2030,12624063.550106684,1278547.922070272,11345515.628036411,1548117.5147083278,2399113.940855856,0.6452871988881257
9,2024,8381721.459025895,873547.1411358233,7508174.317890072,956434.5668197088,1766467.1443743352,0.5414392052893054
9,2025,11569020.75092795,1006350.1485203765,10562670.602407573,1695615.6490645877,2558623.2920095003,0.6627062508028992
9,2026,9261955.304862283,1051417.2060617872,8210538.098800496,936079.0573663786,1945509.054620924,0.48114865111680016
9,2027,11884773.9765103,1184355.8476657497,10700418.12884455,1493902.2186742767,2488311.0138702574,0.6003679645940634
9,2028,9586497.163794138,1102874.2650596118,8483622.898734525,971880.3864350314,1887555.6762277498,0.5148883281564012
9,2029,12238897.738592464,1255576.1154235194,10983321.623168945,1428314.5923257824,2438549.631490586,0.585722994472215
9,2030,13245145.808014257,1283804.7082818588,11961341.099732399,1700443.6699260648,2571410.213714631,0.661288370426756
10,2024,8936357.102564447,870499.423017197,8065857.679547249,1010709.8572085135,1862632.446923858,0.5426244232337428
10,2025,11201103.64062524,1012161.9877102575,10188941.652914982,1586666.8402750036,2463866.4538541124,0.6439743671143596
10,2026,8974419.26248558,1052054.405717133,7922364.856768448,814385.2737238392,1850976.8236603127,0.4399759431419512
10,2027,11450217.521791834,1184379.542482402,10265837.979309432,1429135.059753478,2434656.633612367,0.5869965563205647
10,2028,9547398.034088334,1107433.704628469,8439964.329459865,950980.0355932642,1875960.848456272,0.5069295749833082
10,2029,12958163.435282795,1239849.3512527926,11718314.084030002,1545350.6068573236,2532821.415993772,0.6101301090945622
10,2030,12759823.036141377,1284579.8460475213,11475243.190093856,1618016.713228275,2467399.1816070476,0.6557579840706768
11,2024,9024426.501783475,872995.5353466976,8151430.966436777,1057278.098924667,1935113.1166636646,0.5463650108204134
11,2025,10340812.11101135,1002676.9458479458,9338135.165163405,1440324.758544497,2295751.1126970486,0.6273871547218389
11,2026,9538313.32416789,1051159.0337847087,8487154.290383182,1011061.877190902,2006045.114388663,0.5040075469583946
11,2027,12228056.538574295,1185637.0303660666,11042419.508208228,1599797.481147239,2614513.334111967,0.6118911157477873
11,2028,9163077.135286918,1103533.7803233266,8059543.354963591,893545.8286920707,1810584.3768200192,0.49351239308793254
11,2029,11945597.444697289,1249392.774913934,10696204.669783354,1280771.0269312593,2318193.2830848405,0.5524867301948723
11,2030,11960469.262214983,1277741.5666825578,10682727.695532424,1425898.676350811,2274295.654841041,0.6269627580370469
12,2024,8745643.319712363,870935.78079388,7874707.538918483,1013641.5862613089,1850214.775565504,0.5478507682717522
12,2025,10702941.625518743,1003866.6937180915,9699074.931800652,1487851.9092751555,2328683.890219015,0.6389239499291686
12,2026,9023930.683109473,1045150.0869581243,7978780.596151349,839853.0559012648,1891501.1533463567,0.4440140332007916
12,2027,12467906.581819799,1180863.118626337,11287043.463193461,1638981.3337981384,2648675.8230149965,0.6187927263716556
12,2028,10001822.632820388,1100890.911176791,8900931.721643597,1004113.0332859161,1964573.5178445783,0.5111099300511663
12,2029,13033830.649554526,1249727.7706745577,11784102.878879968,1536185.3346317918,2595081.240283927,0.5919604021582454
12,2030,13576632.191127343,1279856.2731459087,12296775.917981435,1730402.4663535175,2564399.06359417,0.6747789339496355
13,2024,8940353.76929075,869374.7990647535,8070978.970225997,1002744.592198549,1859242.1645277666,0.5393297394657777
13,2025,10338498.851234343,1011495.5611035385,9327003.290130805,1417707.3999955305,2276978.203243553,0.6226266891690082
13,2026,9622488.361799818,1047520.9090250209,8574967.452774797,983469.9375116639,2014762.2461363114,0.4881320063435048
13,2027,12423455.981619678,1180208.483398315,11243247.498221364,1558687.3310335495,2568350.440908209,0.6068826536313219
13,2028,9616348.345459761,1104138.0760821106,8512210.26937765,1009304.2687587097,1902169.2415679952,0.5306069758160533
13,2029,13031736.675210929,1244573.69390202,11787162.98130891,1573081.444940438,2617539.692136425,0.6009771120821077
13,2030,13018735.563533839,1285030.9562681513,11733704.607265688,1688365.3967452655,2549485.8165418794,0.6622376111255889
14,2024,8641283.937008284,873971.5348392125,7767312.402169071,1006917.6935876044,1812046.0153582476,0.5556799800078661
14,2025,11492995.182167903,1010859.9105379855,10482135.271629917,1704710.4533525973,2559748.6470884755,0.6659679087208735
14,2026,8977285.23259535,1050973.951749623,7926311.280845728,848380.7682222511,1868678.1099973328,0.45400048498639606
14,2027,11525082.602297235,1184981.6491451997,10340100.953152036,1438253.5706623832,2466210.0410855,0.5831837299751392
14,2028,9779587.492264584,1103917.9330174807,8675669.559247103,948148.1047953604,1913125.9651944067,0.49560150353142696
14,2029,12608956.937129593,1251460.546917442,11357496.39021215,1518366.1847524603,2511504.074318385,0.604564491962666
14,2030,12481004.278461833,1281115.4532905198,11199888.825171312,1595260.8960641928,2426642.241815988,0.6573943486907953
15,2024,8767173.738884317,875389.3989162812,7891784.339968036,1004931.5085982969,1840955.1487999838,0.5458750634165943
15,2025,11431697.627148753,1009968.60409221,10421729.023056543,1702095.8781864096,2562309.1064784694,0.6642820235399698
15,2026,8978367.436888019,1046354.3448869841,7932013.092001035,828227.0361124884,1837533.2808214384,0.45072763838173496
15,2027,11473921.781837245,1183029.2707685316,10290892.511068713,1376930.494709838,2379777.050809269,0.5785964253422806
15,2028,9471720.132693632,1100086.3535144748,8371633.779179157,913052.8177607548,1847864.3161425753,0.49411247881378895
15,2029,12802817.777487896,1242553.2032706637,11560264.574217232,1513022.2231354588,2578339.7294167657,0.5868203502715729
15,2030,12582422.083144559,1273769.7174997225,11308652.365644837,1526620.2226491603,2414144.4211388347,0.6323649112628487
16,2024,8881502.987481687,868808.8236912448,8012694.163790442,1046711.5001028965,1873858.022601899,0.5585863429767807
16,2025,10984839.564619206,1010545.88519268,9974293.679426527,1568117.7001216235,2416575.006927859,0.6489009013277591
16,2026,9111587.535762118,1050862.4577942751,8060725.077967843,878971.0951703631,1921959.0253271211,0.4573308190172059
16,2027,12518479.393223885,1187749.1751332576,11330730.218090627,1640556.2727013403,2656077.4292513486,0.6176613131205867
16,2028,9506829.659445267,1102122.8990337974,8404706.76041147,922680.2340897962,1837178.1903064314,0.5022268601696703
16,2029,12349947.456615971,1248820.7068393263,11101126.749776645,1443863.7093861403,2487749.5422417447,0.5803894985686764
16,2030,12045989.300482202,1286464.2035916648,10759525.096890537,1432086.4859164895,2320698.4567015865,0.6170928764058028
17,2024,9010443.81399906,871915.5203136107,8138528.29368545,1053427.5899677302,1907995.0603774488,0.5521123255734929
17,2025,11368872.264804335,1005371.2433186446,10363501.02148569,1660428.1946895092,2519295.9423131226,0.6590842174599649
17,2026,9351850.761275237,1048912.3228851077,8302938.43839013,917189.9549752416,1958903.2619594228,0.4682160537411165
17,2027,12546629.596805815,1190330.3952643862,11356299.201541428,1671517.4276048408,2697777.856763632,0.6195904616142351
17,2028,9996172.90271356,1100842.8940789294,8895330.00863463,1045819.2317453908,1961305.7317143804,0.533226011036657
17,2029,12349221.253144566,1255273.1846425745,11093948.068501992,1464028.9784598004,2493829.8972101565,0.587060480788047
17,2030,12742830.03598126,1282344.0868526364,11460485.949128624,1563423.9227329416,2412983.4756671255,0.6479215205983524
18,2024,8610110.93708011,872933.49276922,7737177.44431089,945405.0522036469,1785015.49508434,0.529634087102968
18,2025,11186798.280247359,1001469.6074873046,10185328.672760054,1595774.6846539525,2455975.991234787,0.6497517444588893
18,2026,8891501.792143278,1055410.6585817402,7836091.133561538,833268.0217346568,1862653.1911556604,0.44735543132302896
18,2027,12330098.456861122,1185914.8889347266,11144183.567926396,1586976.5843950673,2599125.6494882368,0.6105809408281359
18,2028,9951972.394744921,1102447.9103621354,8849524.484382786,1004730.9769172813,1929393.3321048133,0.5207496886190648
18,2029,12504606.732543368,1245088.1124546928,11259518.620088674,1479695.4788877768,2520613.4541720003,0.5870378405061096
18,2030,13000062.633509256,1284700.566733894,11715362.066775363,1631942.70541075,2483149.715951161,0.6572067301973537
19,2024,8848663.124570442,871785.5663497738,7976877.558220669,1040433.9647411985,1895933.6064357858,0.5487713078187041
19,2025,11198930.119957192,1005569.9363099231,10193360.18364727,1669969.8938037585,2490198.4574195812,0.6706171907014318
19,2026,8996952.063395169,1045183.9155406483,7951768.14785452,893762.6007362606,1871921.9060426431,0.4774572047322899
19,2027,12276439.289536385,1185022.4102453047,11091416.87929108,1545116.9607103239,2569862.6674161665,0.6012449537872935
19,2028,9568684.242219582,1106959.2245641723,8461725.01765541,1006488.7932798408,1894103.2988525229,0.5313800962648592
19,2029,12179495.030205285,1247430.6832509567,10932064.346954329,1408272.5342165201,2425322.8939667516,0.5806536266654422
19,2030,12985698.05273334,1276880.1958524757,11708817.856880864,1563919.6894636378,2452533.2968952246,0.6376752117671455
20,2024,8745788.629949825,876807.064918056,7868981.565031769,984288.3563712102,1836098.3818307,0.5360760436975146
20,2025,11054757.235580416,1008976.7497204787,10045780.485859938,1614856.4760345162,2449358.012687297,0.6592978517921058
20,2026,9360148.569614233,1049940.2925340706,8310208.277080163,908918.6900012064,1940836.4937809485,0.4683128604154282
20,2027,11537285.805816814,1186036.0100473368,10351249.795769477,1414994.1120554258,2454529.465928182,0.5764828378299157
20,2028,9922404.775845513,1103616.0168730598,8818788.758972453,982097.5873243263,1904533.2604424623,0.5156631326544356
20,2029,11680638.242740516,1251679.4710341543,10428958.771706361,1402140.9566564807,2356525.467981386,0.595003523495786
20,2030,12941215.116506461,1271120.7639615086,11670094.352544952,1629971.5972522127,2516978.588361503,0.6475905694189031
21,2024,8794050.924766462,873372.6968572163,7920678.227909246,1020650.9735201028,1821446.712951047,0.5603518160937457
21,2025,10343661.568745611,1008768.3721384741,9334893.196607137,1402646.4788048763,2235142.9955620794,0.6275421669172212
21,2026,9331202.90232747,1050080.9638798004,8281121.93844767,1009815.3835205716,2009417.0916322838,0.5025414523075851
21,2027,11293752.64968064,1180216.6924182544,10113535.957262386,1373531.9867994054,2356926.5433727056,0.5827640198043312
21,2028,9672385.923675291,1103075.1239103144,8569310.799764976,943080.104967696,1829927.5364514636,0.5153647268440402
21,2029,12043574.479744006,1246157.2763657568,10797417.203378249,1324172.2149752255,2333354.307344221,0.5674972766919281
21,2030,12453871.85326699,1281396.2811815199,11172475.57208547,1499331.792935002,2351686.9853379396,0.6375558491767332
22,2024,8434724.235988513,871292.8325152663,7563431.403473247,955470.849832896,1768763.6079371423,0.5401913774940418
22,2025,11471558.449440856,1007527.782043506,10464030.66739735,1637184.6779672576,2516405.560339421,0.6506044589038457
22,2026,9097423.013390347,1051503.3345374963,8045919.678852851,875986.676695056,1884789.8538256453,0.46476623105595843
22,2027,11978144.044318149,1184620.7251238525,10793523.319194296,1539045.0952955424,2524388.666968398,0.6096704185983455
22,2028,9803639.032348918,1099832.5904918164,8703806.441857101,978644.1434324286,1912384.0381976783,0.511740384716215
22,2029,12692521.431809207,1241992.6396772854,11450528.792131921,1519191.778071691,2540168.530060652,0.5980673172245847
22,2030,13332303.72500631,1273355.3940061447,12058948.331000166,1674891.9329890276,2534873.959297942,0.6607397290289357
23,2024,8583172.904219452,877654.7268051907,7705518.177414262,959250.7128212423,1815577.188735149,0.5283447703424384
23,2025,10351082.07056844,1011278.0974851088,9339803.973083332,1373961.5055716787,2227769.646437571,0.6167430765423985
23,2026,9228009.537803877,1049530.5282662641,8178479.009537613,838796.3219343261,1864715.265267039,0.44982541708007373
23,2027,12552668.253391605,1191265.4536137036,11361402.7997779,1614561.6657327109,2640469.0490312246,0.6114677490065963
23,2028,9854164.468768368,1107412.6988391925,8746751.769929174,1043100.441883745,1943875.4391840254,0.5366086843103507
23,2029,12764418.23139313,1246982.338015826,11517435.893377304,1478849.2284010064,2508119.8491048217,0.5896246261632296
23,2030,12820583.301622173,1279495.397436258,11541087.904185915,1619187.3751412167,2462850.4102330445,0.6574444669532336
24,2024,8519262.759869918,872538.7786355369,7646723.981234381,949898.3746966813,1780813.6375748336,0.5334069521111047
24,2025,11418745.585460026,1009524.5764794564,10409221.008980568,1677173.6704131458,2546482.6649287767,0.6586236354607405
24,2026,8945343.54031395,1052206.232590005,7893137.307723945,822331.2217377133,1840869.1277997657,0.4467081387369323
24,2027,12696342.105917875,1191220.1031981444,11505122.00271973,1603855.6026564443,2645482.3381587192,0.606262071578502
24,2028,9970261.412936075,1100895.7741233497,8869365.638812725,1047963.9942787364,1984479.583307778,0.5280800080250586
24,2029,12939733.778236544,1250653.816262035,11689079.961974509,1585901.2012068364,2601593.774783985,0.6095883287307283
24,2030,12300908.801353903,1280433.6181274655,11020475.183226438,1512046.3143537946,2357435.067534365,0.6413946815236101
25,2024,8786395.687520204,872756.2252288273,7913639.462291377,1019039.1617647264,1841829.8640038373,0.553275403814716
25,2025,10882524.633705556,1009945.7917336371,9872578.841971919,1530604.762165194,2381548.5983023103,0.6426930625124708
25,2026,9448716.83192843,1052617.9295966723,8396098.902331758,928557.389609703,1971959.4532609219,0.4708805691081519
25,2027,11427885.192380773,1185044.0456484728,10242841.1467323,1437366.7951642147,2404203.335068538,0.5978557529632738
25,2028,9723970.144213337,1106446.262337899,8617523.881875439,928326.1286185867,1851148.2535239554,0.5014866458433949
25,2029,11977194.426978733,1250975.2682836438,10726219.15869509,1427147.9770136331,2442685.6083965274,0.5842536477506279
25,2030,13478629.98317592,1274405.7699144592,12204224.21326146,1680891.6664919287,2582604.8327128673,0.6508512820857133
26,2024,9024653.445140967,874219.1372116526,8150434.307929315,1031843.0554464152,1880910.7871314732,0.5485869199676671
26,2025,10846545.123436192,1009591.7065487895,9836953.416887403,1516337.2070955622,2358848.18166963,0.6428295041956769
26,2026,9258044.500999033,1051158.5368100028,8206885.96418903,930818.9874345877,1924139.2353395263,0.4837586440413388
26,2027,11949991.734093236,1182621.4752781803,10767370.258815056,1502888.0572475775,2504769.2533529317,0.6000105819072088
26,2028,9906082.653000558,1105148.9860376187,8800933.666962938,944068.8261096037,1888717.5958849075,0.4998464715776028
26,2029,12245741.394485228,1249677.067930526,10996064.3265547,1371134.6351595747,2435787.033247557,0.5629123632091451
26,2030,13562633.219115699,1275251.8876951386,12287381.33142056,1718725.9940745716,2601566.728882008,0.6606503592599269
27,2024,8796217.535667585,872241.0016320829,7923976.534035502,994177.636739324,1868729.6611706843,0.5320072011467467
27,2025,11115846.536547387,1007980.9227977749,10107865.613749612,1627089.7553017656,2482032.996515638,0.6555471895764196
27,2026,9452461.737694072,1050966.7023790905,8401495.03531498,958191.1831354671,1958564.6310775848,0.4892313319312209
27,2027,11615774.735151675,1188529.6153876227,10427245.119764052,1353471.666293872,2390550.9262046875,0.5661756256507304
27,2028,9487819.819719883,1102577.2819178079,8385242.537802075,918250.6427526519,1807950.2082475892,0.5078959799687705
27,2029,12626919.157640547,1252005.8061834997,11374913.351457046,1520562.7251667276,2539501.3685236247,0.5987642865696616
27,2030,12792851.920049487,1271795.7904253579,11521056.129624128,1561415.3936484559,2434198.2915608934,0.6414495479114076
28,2024,8839441.316779725,872911.1993757375,7966530.117403988,992198.638373233,1854852.4836050193,0.5349205110073413
28,2025,10785304.39553662,1013893.3508966102,9771411.04464001,1516499.0603280968,2360456.346494018,0.6424601169094063
28,2026,9453948.620039705,1049618.8865926962,8404329.73344701,927151.6297529098,1963551.4640486173,0.47218096735861953
28,2027,12311600.540681362,1186331.4869695012,11125269.053711861,1602847.4037018074,2585037.2943670414,0.6200480771378086
28,2028,9422151.045445554,1105707.4544468883,8316443.590998665,927859.2907821978,1828821.7294884878,0.5073536014041758
28,2029,11969688.564881537,1244660.022213083,10725028.542668454,1349204.2342945954,2363660.9766537086,0.5708112320763937
28,2030,13088836.490349865,1284864.4896048147,11803972.00074505,1651279.9920108686,2536780.072296285,0.6509354161380396
29,2024,8547936.77747876,867557.5465836577,7680379.230895102,916742.3325455106,1742419.3097563619,0.5261318715950734
29,2025,11536311.65801175,1006980.6664501429,10529330.991561607,1718711.5559872992,2595522.1263203025,0.6621833574672444
29,2026,9293402.971316438,1050900.9393682566,8242502.031948182,908173.7257612381,1921945.473706143,0.4725283511867694
29,2027,12332764.374384062,1190516.7589020077,11142247.615482055,1621719.5896864429,2639595.0865875417,0.6143819549925726
29,2028,9882036.605607854,1110309.9703487235,8771726.635259131,956393.5012921655,1881823.7116721042,0.5082269371780618
29,2029,12397267.910911513,1249123.455872848,11148144.455038665,1389527.5680975858,2416726.2031613593,0.574962760067699
29,2030,12561185.379058817,1277689.0682025382,11283496.310856279,1550609.0700750998,2417357.242426912,0.6414480420437825
