scenario,year,revenue_yuan,cost_yuan,profit_yuan,excess_jin,production_jin,excess_rate
3,2026,8853691.827286674,983271.8505684321,7870419.976718241,947537.3844024418,1840220.8587050291,0.5149041648561834
3,2027,11632671.668920549,1090512.0357655722,10542159.633154977,1525900.8203158616,2373670.7839050363,0.6428443365703524
3,2028,8722657.787254652,1045808.5329391316,7676849.254315521,858613.8673687393,1739197.0594531284,0.49368406110272584
3,2029,13123293.680823378,1290803.669221858,11832490.01160152,1778389.5630582077,2731869.427832983,0.6509789761324318
3,2030,12455271.433641717,1259281.3155073307,11195990.118134387,1522950.7651203244,2376656.3602892207,0.6407955270971497
4,2024,9431041.852201972,918777.0416874993,8512264.810514472,1139154.9040553938,2042141.4207395585,0.5578237101928282
4,2025,11337298.66947424,1057351.8944273514,10279946.775046889,1684144.0063573048,2593498.4201501384,0.6493715181287094
4,2026,8691988.390668323,985054.9747675214,7706933.415900802,948206.1822207589,1806486.7780385092,0.5248896331532108
4,2027,12185727.972426735,1083520.8026946068,11102207.169732127,1734171.5860583424,2592720.448672518,0.6688617690913203
4,2028,9023552.331221487,1040950.7526697674,7982601.57855172,854774.3115363442,1785048.6535387456,0.4788521085079717
4,2029,12777856.17260111,1291732.9040050337,11486123.268596075,1741522.8655654683,2661093.996800765,0.6544386886217366
4,2030,13072016.865270743,1257892.8851766624,11814123.98009408,1621182.025923103,2467921.8725158917,0.6569016807126109
5,2024,9079198.703371657,922063.5429559894,8157135.160415668,992410.9115571212,1904124.813458936,0.5211900525335617
5,2025,10420487.93708724,1056660.1499589826,9363827.787128257,1444084.7328289817,2341756.485040898,0.6166673358454524
5,2026,8992371.299447158,982720.3870689126,8009650.912378246,974845.5327099683,1853552.2780269398,0.525933659528431
5,2027,11470320.049418267,1081225.2625005762,10389094.78691769,1521766.2919831318,2422319.151454946,0.628226999348577
5,2028,9289200.434878951,1040771.0516698448,8248429.3832091065,978895.7810747585,1870757.0179344553,0.523261851587535
5,2029,12656430.010717267,1285034.2682163988,11371395.742500868,1651392.1159813746,2622747.1127538043,0.629642144281102
5,2030,13340572.310487472,1264034.33029634,12076537.980191132,1686258.4707399593,2562474.879938489,0.6580585370579075
6,2024,8677811.281188322,919567.83119694,7758243.449991383,963266.706350269,1839564.8931357681,0.5236383396664309
6,2025,10588829.365743175,1061094.112085739,9527735.253657436,1465940.540942277,2394125.9719670536,0.6123071877198826
6,2026,9037899.509119438,980042.6307482286,8057856.878371209,991551.1057161611,1855186.9094728378,0.5344750443489902
6,2027,10986194.048204746,1087319.4330522392,9898874.615152506,1483289.3916923804,2307526.241927093,0.6428049938247443
6,2028,8906165.04316418,1045136.0315134056,7861029.011650775,848867.8109808918,1734535.1811349913,0.4893920977869333
6,2029,12839160.44787312,1288376.7959368785,11550783.65193624,1764612.3271862958,2681471.785338337,0.6580760375085
6,2030,12918847.068575578,1262712.9768395463,11656134.091736032,1594166.979087722,2462380.173527811,0.6474089566777925
7,2024,9026957.580884844,921894.2799630022,8105063.3009218415,1033827.5436354497,1900066.2154803292,0.5441007977577782
7,2025,11356093.554555863,1054379.0445167087,10301714.510039154,1636377.6258031856,2543641.518320044,0.6433208508421958
7,2026,8868787.50337271,985683.5506877716,7883103.952684939,927246.1646160565,1816421.9486400296,0.5104794980650248
7,2027,11429296.716308447,1086529.8443918596,10342766.871916587,1494631.2896734946,2375899.080846032,0.6290802928974881
7,2028,9335040.141142612,1037309.6768223922,8297730.46432022,890659.7792338113,1792237.1361203513,0.49695420392963124
7,2029,13206316.716037178,1289735.0495910514,11916581.666446127,1733676.5572234225,2727606.2240411043,0.6356036813315676
7,2030,12204141.887747385,1262959.7745004718,10941182.113246912,1470483.6278369022,2300836.586774487,0.6391082427537168
8,2024,9265721.389215272,923923.7211220925,8341797.668093179,1049350.2301094485,1966037.3194303764,0.5337387137765415
8,2025,10706880.695314616,1053376.322291784,9653504.373022832,1540198.5193469739,2457584.656076691,0.6267122947478684
8,2026,8861874.137423286,984187.476925875,7877686.660497411,982285.0812914304,1850309.017278675,0.5308762331689423
8,2027,11577063.782489795,1088155.876998006,10488907.90549179,1569655.6415980957,2407243.1159835956,0.6520553039183734
8,2028,9281412.20013269,1041299.3911813231,8240112.808951368,891850.0448007787,1817628.8994348496,0.4906667390016077
8,2029,13005692.5367264,1288715.7825636375,11716976.754162762,1713672.4776610383,2653913.7216991954,0.6457152181133613
8,2030,12574658.033741958,1260960.2873452455,11313697.746396713,1521450.1985576095,2369269.341954529,0.6421600835397165
9,2024,8727124.708717113,923544.481295418,7803580.227421695,993551.0257238116,1863465.114619458,0.5331739338338548
9,2025,11623427.948888188,1055064.3640679668,10568363.584820222,1729609.7451500634,2642079.5859358697,0.6546395325701009
9,2026,8894954.406228034,985768.1131822985,7909186.293045735,979859.5824635609,1859266.4707042933,0.5270140659786052
9,2027,11560859.450003128,1087337.6693013243,10473521.780701805,1581923.2382999638,2419345.1993183303,0.6538642103432297
9,2028,8945862.518477548,1038309.9517526873,7907552.566724861,867120.4407619763,1768869.936540041,0.4902115315827506
9,2029,12480692.001191828,1299339.7989907358,11181352.202201093,1675094.1154554891,2612474.014199381,0.6411907281569033
9,2030,13209905.916463409,1265302.135817909,11944603.780645499,1664966.3512045257,2535912.206299218,0.6565552021354452
10,2024,9235878.608187832,920244.5789818838,8315634.029205948,1086940.103158584,1964653.0230762237,0.5532478714519625
10,2025,11279539.991231602,1061410.0426778966,10218129.948553706,1623907.7961004023,2555173.482004456,0.6355371983692065
10,2026,8581297.257595968,986629.9359664631,7594667.321629505,869006.8544708996,1760103.5104207115,0.4937248572745496
10,2027,11128702.072654761,1087517.2724954684,10041184.800159292,1499766.473333668,2363821.10283801,0.63446699563391
10,2028,8842724.046532381,1043716.3246656989,7799007.721866682,851736.9531732204,1755180.845985463,0.48527019601504634
10,2029,13310511.472911173,1282981.3343053095,12027530.138605865,1757634.4268686892,2705311.034789368,0.6496977257942307
10,2030,12716549.139337385,1266926.0528885028,11449623.086448882,1591522.2382366208,2437742.460126298,0.652867259059911
11,2024,9335593.55591122,922879.6326637527,8412713.923247468,1146110.2369829223,2043839.9674259608,0.5607631983175027
11,2025,10440621.864112193,1052533.6499383154,9388088.214173878,1468130.3357510585,2382185.662704107,0.6162955132911553
11,2026,9198939.849558508,985031.683366357,8213908.166192151,1043102.7478800206,1923831.0989066423,0.5422007932363917
11,2027,11948295.931927465,1088195.842875567,10860100.089051899,1673270.4783025058,2556127.1561767454,0.6546115963985346
11,2028,8538100.014516165,1041146.4874604832,7496953.527055683,802670.0790528759,1704224.9147480547,0.47098834907688175
11,2029,12101050.994837422,1294882.248341019,10806168.746496404,1531940.4529503095,2474456.0971811544,0.6191018926120622
11,2030,11927329.282962743,1261325.2884300456,10666003.994532697,1393193.8114412692,2245658.486642066,0.6203943385552415
12,2024,9089911.657480702,920140.4474481893,8169771.210032512,1056014.2077339003,1947739.8350796679,0.5421741593587659
12,2025,10773239.426279765,1054434.4106897784,9718805.015589986,1513959.791507549,2406602.565356006,0.6290859210829398
12,2026,8651880.557276474,980738.406427536,7671142.150848938,890293.2950264532,1797202.1051076746,0.49537739383691276
12,2027,12143978.26341116,1083159.994670043,11060818.268741118,1672850.6149478054,2567683.85564344,0.6515017848755383
12,2028,9344916.334956584,1037065.9448917196,8307850.390064865,905995.7397511471,1851045.9883270795,0.489450691913905
12,2029,13340010.191218046,1293088.6358725927,12046921.555345453,1757416.0489074292,2746440.8137902454,0.6398885568854092
12,2030,13469891.602985466,1262386.919254807,12207504.683730658,1702074.0519694472,2533914.560460406,0.671717223038564
13,2024,9254006.04439752,918758.689853652,8335247.3545438675,1076446.309968339,1963178.5634102423,0.5483180847790237
13,2025,10441256.444850288,1062104.2951926487,9379152.14965764,1440914.640239371,2365896.2760167476,0.6090354234232588
13,2026,9288192.895494865,980878.5529380399,8307314.342556825,1016419.8744991038,1925601.8654854558,0.5278452896818617
13,2027,12107183.124115767,1083062.2094987035,11024120.914617063,1641964.19375565,2499448.8805622575,0.6569304963685778
13,2028,8884406.995347278,1039641.7173911552,7844765.2779561225,913916.1183242127,1782541.2100965756,0.5127040615653975
13,2029,13343575.584469521,1287827.2540203375,12055748.330449184,1824914.0056856726,2789685.085279546,0.654164878794125
13,2030,12960751.391187843,1267026.7223768595,11693724.668810984,1657277.8188466155,2519189.9554818003,0.6578613951839363
14,2024,8955875.105366196,925030.2473515412,8030844.858014655,1056598.5660900648,1908889.4544167146,0.553514800789196
14,2025,11560868.264584463,1060612.1719521682,10500256.092632296,1744021.5877180079,2644890.5560043566,0.6593927237400349
14,2026,8631800.509268893,985260.6496900249,7646539.859578868,904968.2678593792,1792840.0628526816,0.5047679860630941
14,2027,11196563.498252314,1086745.3635951162,10109818.134657197,1495320.3936624227,2387782.750421088,0.6262380417141054
14,2028,9150667.281249385,1039246.6772182651,8111420.60403112,861341.625782334,1808126.2603585783,0.47637249934720666
14,2029,12934766.809563873,1294548.0013184384,11640218.808245435,1756930.9993126283,2675251.9367883014,0.6567347826769028
14,2030,12439659.793209748,1263596.7208663006,11176063.072343448,1567161.3516112363,2399195.3596718335,0.6532028937508431
15,2024,9103568.49872751,925793.600605439,8177774.89812207,1047629.3575843112,1935777.600895667,0.5411930363795833
15,2025,11499340.703263529,1059301.037099195,10440039.666164333,1720301.2688385537,2639754.660432061,0.6516898311136929
15,2026,8614743.799326489,981484.9865370576,7633258.812789431,878086.1978287593,1752683.403582321,0.5009953286680487
15,2027,11113904.717824321,1085646.1591032334,10028258.558721088,1452974.6780123957,2304427.105755818,0.6305144885612867
15,2028,8820567.803158853,1036622.9054832167,7783944.897675636,823993.2290410653,1741427.6588964458,0.4731710931726187
15,2029,13116814.215097299,1285925.9133107322,11830888.301786566,1766101.522402557,2751998.429902107,0.6417523728258014
15,2030,12538522.06124542,1256082.5665379465,11282439.494707473,1503179.913799014,2386467.274457847,0.6298766087796044
16,2024,9215907.941243017,918589.9193855274,8297318.02185749,1083806.9571497967,1968889.6887592003,0.550466063862021
16,2025,11018823.425658515,1060258.2255577883,9958565.200100727,1595071.6374209,2494346.8059815485,0.6394746847534798
16,2026,8732767.29387346,984770.6713143735,7747996.6225590855,932998.388404023,1831741.5403844626,0.509350455746173
16,2027,12214359.132875355,1088749.7376068581,11125609.395268496,1680145.664454853,2576045.6838631304,0.652218893080827
16,2028,8899531.843423532,1037455.7622856714,7862076.081137861,851302.0448193552,1746910.8885327396,0.48731852918632756
16,2029,12567664.914445022,1292246.2551894584,11275418.659255564,1671520.684897844,2634433.6545656733,0.6344895731198134
16,2030,11979167.837713335,1268224.4894772677,10710943.348236067,1413192.5464152468,2293530.347322871,0.6161647470960213
17,2024,9333914.973911325,921152.2238362009,8412762.750075124,1127513.6774712466,2013817.2114257265,0.5598887878572645
17,2025,11455744.679155609,1054575.3074834628,10401169.371672146,1697985.2448762855,2609978.809474857,0.650574341336484
17,2026,8979186.244751118,982778.4360460157,7996407.808705103,969891.9927202746,1867190.3319260792,0.5194392752236423
17,2027,12258856.126197513,1091981.1190579478,11166875.007139565,1699618.458689795,2614596.85766356,0.6500499125546252
17,2028,9255343.856595207,1037076.3884722097,8218267.468122997,934557.5194759448,1834364.1972397289,0.5094721761808403
17,2029,12586039.99817453,1299611.2510188068,11286428.747155722,1708484.032628403,2646307.9449347705,0.6456104384595784
17,2030,12664056.283359522,1264784.8954351798,11399271.387924341,1537816.1664334945,2382360.0830493425,0.6455011471083499
18,2024,8968045.52987246,923303.9492534869,8044741.580618974,984807.0255056724,1884329.5445110304,0.5226299340125363
18,2025,11229193.081422858,1050980.1794735815,10178212.901949277,1626484.0173503333,2536815.7520733555,0.641151812472387
18,2026,8500896.522718837,989636.7748773003,7511259.747841537,884314.7166767956,1771320.4015210108,0.49924040614981097
18,2027,12018693.361956736,1087257.15000886,10931436.211947877,1644210.0002764354,2524402.2064962736,0.6513264788175357
18,2028,9253168.536998354,1038907.0129889811,8214261.524009373,892037.090615513,1805405.3204283123,0.49409242374664497
18,2029,12778610.568896111,1287559.2143553807,11491051.35454073,1746603.3758340972,2699283.292607784,0.6470618999559322
18,2030,12967304.86369383,1266904.54694721,11700400.316746619,1601200.7842416062,2454360.8292925535,0.6523901315289233
19,2024,9185214.820344666,921283.2952734621,8263931.525071204,1104222.154804261,1999463.13633026,0.5522593213850939
19,2025,11240615.273497779,1055186.2909823144,10185428.982515465,1699502.521271491,2564849.817613138,0.6626128787739536
19,2026,8680094.467402682,979802.0158630303,7700292.4515396515,929211.7090641862,1790472.1004168277,0.5189758102613622
19,2027,11996431.514598126,1087109.9787497518,10909321.535848374,1608824.6883420632,2503610.618914818,0.6426017992523946
19,2028,8867531.581181146,1042950.8719349059,7824580.709246241,900567.5057830496,1772333.7248779933,0.5081252436501733
19,2029,12455017.840108031,1290703.7054415548,11164314.134666476,1636039.7869937404,2579716.415984719,0.6341936566578918
19,2030,12911784.65956093,1259446.4015411148,11652338.258019816,1540104.861601801,2425532.7945385724,0.634955282843243
20,2024,9046366.039639207,927212.2194095426,8119153.820229664,1063667.9954874676,1940082.8408464878,0.5482590604344364
20,2025,11083567.930375887,1058078.511132397,10025489.41924349,1644371.604953826,2523656.612632104,0.6515829438612853
20,2026,9016975.992376616,985264.4930050711,8031711.499371545,947101.6325086284,1854152.8056372195,0.5108002046158955
20,2027,11208664.802330349,1088951.6362275404,10119713.166102808,1465200.5043200986,2367995.7277468084,0.6187513293000169
20,2028,9229454.143076882,1039833.881325871,8189620.261751011,885922.5333461172,1790894.2983024786,0.4946816426775438
20,2029,11911356.81868536,1295608.702489971,10615748.11619539,1610981.946467734,2510658.817832002,0.6416570563175307
20,2030,12893408.77123055,1253471.2876401925,11639937.483590357,1601628.546709854,2486615.4068380003,0.6440998243256674
21,2024,9145858.222300975,922756.0298486466,8223102.192452328,1040803.1824712213,1910801.8893516625,0.5446944491060595
21,2025,10371498.216840813,1059266.3302552425,9312231.88658557,1430376.69299486,2310012.400892833,0.6192073654851425
21,2026,8989658.928046783,983530.4975367892,8006128.430509994,1045681.9369753691,1915691.0859650676,0.5458510219295539
21,2027,10987508.33811148,1082926.463061357,9904581.875050124,1444080.5886003408,2289483.8320647357,0.630745047584817
21,2028,8996909.9067831,1039479.8007250755,7957430.106058025,849912.6903375563,1715829.952061041,0.49533620118744753
21,2029,12236514.3653442,1290343.0054489637,10946171.359895237,1556998.1390751766,2496670.784947149,0.623629734630045
21,2030,12375960.59755907,1264006.2760652702,11111954.3214938,1470930.0971124636,2323549.525501099,0.633053042755885
22,2024,8771737.67585805,921625.9730664947,7850111.702791556,989367.8025893827,1860664.692861502,0.5317281541296092
22,2025,11583435.599049581,1056625.208541671,10526810.39050791,1665574.7477662053,2608173.45272437,0.638598152291761
22,2026,8724978.775146253,985384.8793020251,7739593.895844229,923302.4988748588,1791890.11691757,0.5152673649783472
22,2027,11680652.868692474,1087482.7964711194,10593170.072221356,1597860.9795139774,2450202.895632649,0.6521341487115521
22,2028,9094012.19012652,1036095.3271765831,8057916.862949937,883788.5362470227,1797709.2990710144,0.49161927164960983
22,2029,12972912.387129677,1284963.8833777823,11687948.503751894,1765417.099320231,2701943.188835228,0.6533879419134934
22,2030,13282485.629246108,1255639.1881698912,12026846.441076217,1649679.5841866096,2503988.7488303203,0.6588206855790462
23,2024,8918320.10233882,928092.6306361095,7990227.471702712,1017642.108806677,1915129.1553322293,0.5313699632075939
23,2025,10418383.358163545,1061978.5195654042,9356404.838598141,1404969.8369599641,2311023.030881324,0.6079428106885502
23,2026,8873638.055577619,984180.1490986507,7889457.906478968,896223.1540256699,1784262.3277242335,0.5022933792301564
23,2027,12289362.768573552,1093184.2191135199,11196178.549460033,1703650.1743696076,2585602.192861979,0.6588987969892821
23,2028,9124620.736080365,1043611.8475985652,8081008.8884818,938653.9704548622,1821270.0964909235,0.5153842762055914
23,2029,12942580.594878238,1289370.7106129837,11653209.884265253,1715862.9977817666,2666225.1597772865,0.6435551744343658
23,2030,12768903.195980296,1262242.4824381534,11506660.713542143,1591191.2665573733,2436761.271325849,0.6529943188450306
24,2024,8846528.139796408,923101.5934871627,7923426.546309245,1017342.2309717877,1884773.8862547514,0.5397688488741513
24,2025,11490846.775455391,1057565.186779037,10433281.588676354,1712953.7997964364,2633859.2931958507,0.6503588875159639
24,2026,8581362.043013804,986638.1416746682,7594723.901339135,878645.2325583565,1756661.5933288776,0.5001789962819884
24,2027,12386134.789037969,1092584.8315008297,11293549.957537139,1673486.60909362,2568862.6234791926,0.651450409919974
24,2028,9261706.643113757,1035929.1268966899,8225777.516217067,939840.9432905368,1865364.9653257115,0.5038375657100599
24,2029,13285534.271498915,1293846.3987548493,11991687.872744065,1776378.3653894174,2761516.471167038,0.6432619120459948
24,2030,12231586.668867199,1263097.6582761034,10968489.010591095,1489511.3529452393,2329985.501264528,0.6392792367750155
25,2024,9095351.93396453,923697.9287771296,8171654.005187401,1087293.1581872022,1943773.5851656485,0.5593723294138412
25,2025,10957930.1635804,1059660.396505161,9898269.76707524,1559846.9621346092,2466338.053172121,0.6324546467295458
25,2026,9060199.493505122,986193.9049224568,8074005.588582666,970901.7110108498,1876239.7527983566,0.5174720925525527
25,2027,11140442.993788451,1088743.9387797145,10051699.055008736,1513397.4464687326,2344700.3332266337,0.6454545278227889
25,2028,9021367.396678874,1042944.1512830197,7978423.245395854,831464.2895736778,1732001.8294795866,0.480059706301527
25,2029,12229168.331578944,1294511.7770261066,10934656.554552838,1648666.901114259,2608322.097113071,0.6320794900825429
25,2030,13453406.625525737,1256058.156778726,12197348.46874701,1657116.4558697757,2553870.51344316,0.6488647122659444
26,2024,9338377.177818919,924581.9488265897,8413795.228992328,1103415.8029259245,1986491.3821291497,0.5554596475234983
26,2025,10884664.89210705,1058903.6522639722,9825761.239843078,1545352.2036654567,2434304.0436017653,0.6348230032017583
26,2026,8909624.845596295,985205.03796573,7924419.807630565,989369.5568575319,1848157.7203747772,0.5353274484911944
26,2027,11644401.099472849,1085315.2900293649,10559085.809443483,1580095.4652420594,2435639.9048661594,0.6487393567847162
26,2028,9185127.596957762,1041390.1515379754,8143737.4454197865,834142.6304569946,1763651.981080461,0.4729632826687135
26,2029,12465986.446832884,1293824.7388434827,11172161.707989402,1614916.8482831893,2592383.162112582,0.6229468204720027
26,2030,13487053.610652415,1257418.626594877,12229634.984057538,1689828.6831418804,2569481.140444099,0.6576536626572854
27,2024,9137020.471982155,921701.1784781757,8215319.293503979,1068773.4454164566,1979087.0265742724,0.5400335766267259
27,2025,11219833.680505544,1057353.9554367035,10162479.725068841,1648403.9814487987,2571056.771697115,0.6411386942501127
27,2026,9064255.690420618,984696.4903442811,8079559.200076337,996741.6526907722,1865739.5306245212,0.5342340859107657
27,2027,11214301.910609918,1091795.7838094758,10122506.126800442,1429157.1831172458,2309812.852043561,0.6187328907849947
27,2028,8831803.925575238,1039786.483571997,7792017.442003241,823253.6580904997,1696985.5345251032,0.4851270923301565
27,2029,12878092.780501094,1294908.0786977294,11583184.701803364,1750389.1831123575,2691769.308069498,0.6502745899750652
27,2030,12740550.286085097,1254403.989145623,11486146.296939474,1533954.1772651123,2404250.9483835665,0.6380174990869506
28,2024,9181260.078910284,922661.2965793618,8258598.782330922,1055620.9925604188,1958411.123539268,0.5390190955679857
28,2025,10839869.684866752,1063782.9831332348,9776086.701733518,1557255.0672954759,2451705.1922141737,0.6351722353245474
28,2026,9071479.04883541,984292.1707637503,8087186.878071659,976686.949173701,1870475.5282036327,0.522159704549405
28,2027,12030618.384998083,1088043.42820226,10942574.956795823,1652344.3199514158,2516261.9502292173,0.6566662583761983
28,2028,8784006.132295383,1041972.4419593657,7742033.690336017,826034.1318924709,1714629.6975243054,0.48175657582809456
28,2029,12153535.618202116,1288543.708133092,10864991.910069024,1598347.3662894357,2531928.9418190545,0.631276549625879
28,2030,13045335.072133606,1266598.70932265,11778736.362810956,1626126.275154845,2507766.135683532,0.648436172742088
29,2024,8871328.574291667,918118.2399114437,7953210.334380223,968244.9212365513,1840253.9584368141,0.5261474465508106
29,2025,11597805.741755689,1055722.6876129885,10542083.0541427,1751928.342478491,2684398.1082750848,0.6526335781111947
29,2026,8912175.596742531,984749.4722008219,7927426.124541709,969987.187381138,1837411.8004241625,0.5279095231440326
29,2027,12074677.421776604,1092292.0297502545,10982385.39202635,1674960.921432336,2565798.2236567037,0.6528030559804616
29,2028,9247423.038483778,1046206.1279726641,8201216.910511114,864100.2682463672,1775660.3583425428,0.4866360079429523
29,2029,12585354.940540789,1293053.728599141,11292301.211941648,1631503.0328063038,2567324.837410382,0.6354875740819669
29,2030,12484117.040103557,1260084.0517534043,11224032.988350153,1525654.3115361778,2387520.6942608207,0.6390119738872136
