scenario,year,revenue_yuan,cost_yuan,profit_yuan,excess_jin,production_jin,excess_rate
6,2028,9658735.003788,1109177.284885122,8549557.718902878,964928.2505498069,1863535.6229778666,0.5177943682170585
6,2029,12558245.235603068,1244681.9054578678,11313563.3301452,1523784.4260803733,2512742.6786983856,0.606422790124177
6,2030,12987435.430350719,1280132.268947235,11707303.161403485,1616772.2389976373,2491807.93324453,0.6488350155031702
7,2024,8684597.931823827,872224.4024929644,7812373.529330863,1000964.2455284593,1808357.175667841,0.5535213170256562
7,2025,11264079.244382374,1005488.5898976969,10258590.654484678,1602664.018652492,2453359.445434928,0.6532528373021892
7,2026,9245770.887328694,1051162.9721538408,8194607.915174853,866942.6732307392,1899620.199783317,0.456376844871216
7,2027,11745587.896347493,1183264.4730005346,10562323.423346959,1467443.6593819119,2469840.2834660476,0.5941451636389121
7,2028,10036846.247970086,1101720.8058392403,8935125.442130845,1000000.1320693373,1913931.361435947,0.5224848457047471
7,2029,12919683.82443221,1245511.8919707132,11674171.932461496,1503624.8715790152,2558509.0306495205,0.5876957452822805
7,2030,12249775.566380886,1281653.8132122047,10968121.753168682,1505016.0476280244,2330987.1888383436,0.6456560786067875
8,2024,8927970.298666405,873363.2642066797,8054607.034459725,998430.2548279634,1864506.2735214175,0.5354931056049861
8,2025,10608938.102254126,1003530.4759143292,9605407.626339797,1521752.542061976,2375694.5124975247,0.6405505985961911
8,2026,9237128.158913821,1050465.826475636,8186662.332438185,931069.0048764462,1939540.6957049195,0.4800461299617394
8,2027,11836345.29536555,1185456.2335759143,10650889.061789636,1505623.329483675,2476332.990348008,0.6080051977468848
8,2028,9974014.296182383,1105031.3117450061,8868982.984437376,1000347.8872672231,1936263.4725180666,0.5166383095407431
8,2029,12761571.88167515,1244279.8210138478,11517292.060661303,1466549.9146279828,2492917.2414213615,0.5882866427574687
8,2030,12616473.689639894,1279239.288387755,11337234.40125214,1549746.8102485654,2399113.940855857,0.6459663227565218
9,2024,8370676.397427831,873277.2919132088,7497399.105514622,959798.0524714957,1766467.1443743352,0.5433432801329834
9,2025,11576900.52145675,1004421.4513445909,10572479.07011216,1696781.7151799193,2558623.2920095003,0.663161990465308
9,2026,9242133.099697426,1051032.6721332688,8191100.427564157,935673.918751423,1945509.054620924,0.48094040813073263
9,2027,11880890.945367875,1184293.9319700582,10696597.013397817,1494745.535085717,2488311.0138702574,0.6007068757698527
9,2028,9630704.27228389,1102162.2880601755,8528541.984223714,971273.6660602853,1887555.6762277498,0.5145668963796397
9,2029,12215861.145709157,1255100.697540038,10960760.44816912,1430408.1140737617,2438549.6314905854,0.5865815054989928
9,2030,13280895.096529074,1282365.692370769,11998529.404158305,1700347.1962274134,2571410.213714631,0.6612508526094366
10,2024,8934005.886647345,870319.288283758,8063686.598363588,1011256.7611909749,1862632.446923858,0.5429180420759168
10,2025,11189941.250464711,1011099.6264600304,10178841.62400468,1587145.574624826,2463866.4538541124,0.6441686691833998
10,2026,8966118.599055614,1052852.7754417409,7913265.823613874,816682.9261000624,1850976.8236603127,0.44121726196715383
10,2027,11477462.646677956,1184812.5934644467,10292650.053213509,1427481.4781925248,2434656.633612367,0.5863173716100292
10,2028,9547527.27387749,1107405.32883168,8440121.94504581,951691.3151574255,1875960.848456272,0.5073087297853642
10,2029,12989098.920431618,1239499.7388555962,11749599.181576021,1536896.221544046,2532821.4159937715,0.6067921772293737
10,2030,12787143.041388743,1284522.9614451819,11502620.07994356,1617674.1329577994,2467399.1816070476,0.6556191414087235
11,2024,9032212.521896388,872001.1449004398,8160211.376995949,1057920.1298228155,1935113.1166636646,0.5466967903389438
11,2025,10373002.820644135,1002693.3446169645,9370309.47602717,1446264.6205051297,2295751.1126970486,0.6299744830815123
11,2026,9524300.76686559,1051518.4942407655,8472782.272624824,1007589.888204076,2006045.114388663,0.5022767837956308
11,2027,12197090.352519462,1185886.976845063,11011203.375674399,1601988.8964863983,2614513.334111967,0.6127292890745658
11,2028,9151190.236664914,1104388.0926349289,8046802.144029984,896176.7555180768,1810584.3768200192,0.49496547467843366
11,2029,11879447.06347946,1250936.3522360362,10628510.711243425,1290733.8280295501,2318193.2830848405,0.5567843878453306
11,2030,11952084.31297255,1280486.072756604,10671598.240215946,1429164.93322251,2274295.654841041,0.6283989199822833
12,2024,8749707.863571974,870491.2431791086,7879216.620392865,1012677.4998116937,1850214.775565504,0.5473297009544076
12,2025,10704189.034662781,1005383.4924928542,9698805.542169927,1488349.2804596366,2328683.890219015,0.6391375346009955
12,2026,9049930.695396233,1046669.1045376848,8003261.590858549,843122.749840261,1891501.1533463567,0.4457426570153801
12,2027,12406290.235496668,1179376.1847693906,11226914.050727278,1638723.4297336554,2648675.8230149965,0.6186953554279403
12,2028,10033291.767238565,1100160.0173209095,8933131.749917656,1005443.2942696041,1964573.5178445783,0.5117870546136248
12,2029,13058127.506921558,1248832.336819454,11809295.170102105,1543717.398040479,2595081.240283927,0.5948628405450542
12,2030,13476512.402886882,1280397.8687215399,12196114.534165343,1728484.7105555523,2564399.06359417,0.6740310956645609
13,2024,8934103.45091667,869464.246436926,8064639.204479745,1001322.832688102,1859242.1645277666,0.5385650410646913
13,2025,10344712.884733772,1012295.3664884341,9332417.518245338,1415205.7034673055,2276978.203243553,0.6215279976994713
13,2026,9662178.006441265,1045380.5202994552,8616797.48614181,979912.626291308,2014762.2461363114,0.4863663830163962
13,2027,12425490.586449748,1179829.2652981058,11245661.321151642,1557129.2871590906,2568350.440908209,0.6062760215107037
13,2028,9616926.77976536,1104261.4233814704,8512665.35638389,1009095.448478146,1902169.2415679952,0.5304971957418094
13,2029,13073483.111377964,1243626.1584692723,11829856.952908691,1565695.6717826996,2617539.6921364255,0.5981554650293708
13,2030,12986443.358953357,1284498.9169329787,11701944.442020379,1686588.8040011248,2549485.8165418794,0.6615407675767393
14,2024,8622440.203592757,874450.1785990071,7747990.024993749,1007933.3046030282,1812046.0153582476,0.5562404575050245
14,2025,11514891.894490011,1010032.8294198521,10504859.06507016,1705053.3911948227,2559748.6470884755,0.6661018819696202
14,2026,8983203.434952704,1050885.634666646,7932317.800286058,845665.0458757997,1868678.1099973328,0.4525471997298704
14,2027,11536145.054543255,1184827.6247980841,10351317.429745171,1439218.543623989,2466210.0410855,0.5835750076625746
14,2028,9794438.531613441,1103167.7317643992,8691270.799849043,947513.4012921654,1913125.9651944067,0.4952697410052044
14,2029,12661961.587818185,1250338.306109331,11411623.281708853,1523772.3845308935,2511504.074318385,0.6067170665229523
14,2030,12470635.756466666,1282010.3701867834,11188625.386279883,1596385.7309247868,2426642.241815988,0.6578578842055122
15,2024,8765543.714341087,874941.4255452206,7890602.288795867,1006139.2185982506,1840955.1487999838,0.5465310870034487
15,2025,11434938.589528693,1008678.4197586917,10426260.16977,1703205.3031106298,2562309.106478469,0.6647150021066133
15,2026,8966724.411148489,1047570.4556515914,7919153.955496897,828224.4324416588,1837533.2808214384,0.4507262214436818
15,2027,11485062.56057028,1184458.7820518515,10300603.778518427,1383747.0159666801,2379777.050809269,0.5814607782254737
15,2028,9459959.918907495,1100841.0492963437,8359118.8696111515,914918.4256870168,1847864.3161425753,0.49512208103943095
15,2029,12876552.578079721,1241877.8915463225,11634674.686533399,1511899.4517571577,2578339.7294167657,0.5863848873395584
15,2030,12587546.99617881,1273494.755740728,11314052.240438081,1526743.1574883503,2414144.4211388347,0.6324158339989177
16,2024,8874380.242633551,869449.1754593585,8004931.0671741925,1048377.4382161027,1873858.0226018992,0.5594753847788341
16,2025,10964126.943601897,1009891.8228160623,9954235.120785834,1571484.2786916243,2416575.006927859,0.650294021160725
16,2026,9141788.88683691,1049771.2030344107,8092017.6838025,875480.6638208682,1921959.0253271211,0.4555147390157601
16,2027,12519706.468991732,1185665.1210654278,11334041.347926304,1630871.599911444,2656077.4292513486,0.614015081770838
16,2028,9482303.264723826,1101631.202571597,8380672.062152229,924790.1513760353,1837178.1903064314,0.5033753156093069
16,2029,12334685.492332796,1248241.7480510292,11086443.744281767,1445021.5546346728,2487749.5422417447,0.5808549173051176
16,2030,12022436.375035515,1285291.167022708,10737145.208012806,1436760.6028912019,2320698.4567015865,0.6191069756358061
17,2024,9024992.892061973,871047.3548277387,8153945.537234235,1051379.4344193551,1907995.060377449,0.5510388660080525
17,2025,11399498.44009784,1004597.6495852086,10394900.790512633,1654874.2208939667,2519295.9423131226,0.6568796436731937
17,2026,9361371.82989463,1048193.4352125288,8313178.394682102,922501.6727744223,1958903.261959423,0.47092763113359454
17,2027,12546588.502325442,1188195.4817421525,11358393.020583289,1662244.3926036896,2697777.856763632,0.6161531752646928
17,2028,9979979.046468155,1099935.0407744106,8880044.005693745,1044420.9211558322,1961305.7317143804,0.5325130622255931
17,2029,12402609.216768187,1255024.9274315725,11147584.289336614,1463373.1368544772,2493829.8972101565,0.5867974950863932
17,2030,12712147.860696306,1283216.2124089052,11428931.6482874,1563236.7831516324,2412983.4756671255,0.6478439653298658
18,2024,8614952.860402059,873125.5427343815,7741827.317667677,944976.1061187779,1785015.49508434,0.5293937832590797
18,2025,11197342.604624372,1001258.1945567072,10196084.410067664,1593574.3230831735,2455975.991234787,0.6488558230090739
18,2026,8873918.230848143,1055882.8002401593,7818035.430607984,836209.9159124526,1862653.1911556604,0.44893484191420324
18,2027,12358353.85171996,1185538.444948799,11172815.40677116,1584610.6689806096,2599125.6494882368,0.6096706672463552
18,2028,9904330.89656372,1102383.400069409,8801947.496494312,1006084.8928824192,1929393.3321048133,0.5214514200610724
18,2029,12572850.37357557,1244337.795911024,11328512.577664547,1475084.8826502133,2520613.4541720003,0.5852086841037536
18,2030,12990496.722974498,1284497.5438242112,11705999.179150287,1633086.417306244,2483149.715951161,0.6576673193789672
19,2024,8872401.32537609,870506.2376341509,8001895.087741938,1035968.8081056444,1895933.6064357858,0.5464161849281151
19,2025,11211887.135613376,1005929.797862599,10205957.337750778,1670949.840771937,2490198.4574195812,0.6710107123363275
19,2026,9024262.368794285,1045264.0306295337,7978998.338164751,893145.2740549464,1871921.9060426431,0.4771274224484663
19,2027,12281082.03667946,1184531.9720197935,11096550.064659666,1540124.951840264,2569862.6674161665,0.5993024340825036
19,2028,9583162.349044427,1107635.5991156723,8475526.749928756,1005852.6033242026,1894103.2988525229,0.5310442170358732
19,2029,12225108.16649589,1248263.0355195794,10976845.13097631,1411755.0372542595,2425322.8939667516,0.582089519200165
19,2030,12935390.028169496,1277082.7638743964,11658307.2642951,1564364.890462663,2452533.2968952246,0.6378567387619426
20,2024,8733521.441305526,875515.1548187305,7858006.286486795,985237.6978623467,1836098.3818307,0.536593086520781
20,2025,11057959.129106326,1008997.9047676757,10048961.22433865,1613819.5323505877,2449358.012687297,0.658874498538495
20,2026,9358386.234521454,1050826.374954703,8307559.859566751,909377.3746603414,1940836.4937809485,0.4685491939039033
20,2027,11536508.457318189,1185624.7684932123,10350883.688824976,1412021.235720542,2454529.465928182,0.5752716581002971
20,2028,9862887.743037714,1102887.6231733076,8760000.119864406,982027.9353685635,1904533.2604424623,0.5156265609876607
20,2029,11645944.533142881,1251941.8628617143,10394002.670281168,1404739.067030685,2356525.467981386,0.5961060409136987
20,2030,12934772.909669146,1271289.276051874,11663483.633617273,1630110.786595041,2516978.588361503,0.647645869588508
21,2024,8797992.37416555,873269.9827398626,7924722.391425687,1019515.5443130628,1821446.7129510469,0.5597284494045274
21,2025,10319552.097859489,1010295.59790807,9309256.499951418,1405269.2019620982,2235142.9955620794,0.6287155697654638
21,2026,9359256.951388687,1048931.1033242887,8310325.848064398,1014896.4893565577,2009417.0916322838,0.5050700989768829
21,2027,11291890.412068253,1181107.0256294974,10110783.386438755,1373793.282734222,2356926.5433727056,0.5828748827990017
21,2028,9660675.136630787,1104798.2582355284,8555876.878395258,945538.5439261079,1829927.5364514636,0.5167081893087776
21,2029,11966343.103254342,1247689.0691748713,10718654.034079472,1331565.6107393184,2333354.307344221,0.5706658463947041
21,2030,12373153.494356262,1282390.5255475861,11090762.968808675,1501533.1076700173,2351686.9853379396,0.6384919068871088
22,2024,8438577.092269266,872017.6393861496,7566559.452883117,956726.3549650908,1768763.6079371423,0.540901198256161
22,2025,11489035.322535874,1006880.2957401572,10482155.026795717,1632949.0676533084,2516405.560339421,0.6489212603047383
22,2026,9118416.481495772,1050802.7234718478,8067613.758023923,872384.1072179124,1884789.8538256453,0.4628548405262231
22,2027,11989757.394129796,1185066.0528723975,10804691.341257399,1537181.621771979,2524388.666968398,0.6089322305578321
22,2028,9773712.95989825,1100264.4862600835,8673448.473638166,979943.7969191836,1912384.0381976783,0.5124199833014342
22,2029,12714715.42220957,1242286.109098588,11472429.313110983,1518220.7843753279,2540168.530060652,0.5976850616045846
22,2030,13332914.006643213,1273293.4559190837,12059620.55072413,1675204.7954072547,2534873.959297942,0.6608631522930706
23,2024,8602714.775347317,877020.0818523815,7725694.6934949355,960233.6809545106,1815577.188735149,0.5288861784078003
23,2025,10370951.006563377,1011868.5573767655,9359082.449186612,1372037.972557446,2227769.646437571,0.6158796421126724
23,2026,9228352.49561659,1050217.7091948874,8178134.786421703,840280.4229734299,1864715.265267039,0.45062130322245014
23,2027,12568658.470388534,1190670.9149045784,11377987.555483956,1612084.5377629616,2640469.0490312246,0.6105296096367528
23,2028,9855620.953008015,1106715.7804935765,8748905.172514439,1039512.9534271007,1943875.4391840254,0.5347631501859265
23,2029,12645384.109775633,1245835.2764869872,11399548.833288645,1477709.5189131887,2508119.849104822,0.5891702182575529
23,2030,12775420.920512402,1281077.5750834534,11494343.34542895,1620642.7871049761,2462850.4102330445,0.6580354131015308
24,2024,8531211.470414888,872730.1327404219,7658481.337674466,948937.7543007338,1780813.6375748336,0.5328675243036808
24,2025,11431969.677940713,1006926.8581535148,10425042.819787199,1676341.3526086165,2546482.6649287767,0.6582967854821437
24,2026,8951929.428659419,1052697.0332932116,7899232.395366207,824194.8207986744,1840869.1277997657,0.44772048612916027
24,2027,12706290.270164339,1189638.263794413,11516652.006369926,1599475.2196140992,2645482.3381587192,0.6046062740783026
24,2028,9964967.23876712,1099221.3725531565,8865745.866213962,1045537.8884086553,1984479.583307778,0.5268574679241234
24,2029,12962764.987876987,1248759.9181059212,11714005.069771066,1571056.0181758862,2601593.774783985,0.6038821407874616
24,2030,12259003.454023872,1281003.8095878835,10977999.644435989,1513402.0953038193,2357435.067534365,0.6419697900255138
25,2024,8781039.389828686,873056.7229865976,7907982.666842088,1020110.78116022,1841829.8640038373,0.5538572270419515
25,2025,10894093.341159547,1010528.731103077,9883564.61005647,1530277.455365859,2381548.5983023103,0.6425556280718853
25,2026,9428558.450230569,1050523.592011221,8378034.858219348,934021.9820969014,1971959.4532609219,0.47365171761131303
25,2027,11425819.8696901,1186326.468080019,10239493.40161008,1435583.5874697056,2404203.3350685383,0.597114048770247
25,2028,9699999.231465492,1106563.0358292914,8593436.195636202,929560.2918334341,1851148.2535239554,0.5021533472880242
25,2029,11978347.748517675,1251174.76902847,10727172.979489205,1428287.8461583199,2442685.6083965274,0.584720293618098
25,2030,13510252.854393061,1273044.7016649789,12237208.152728083,1681570.9776837404,2582604.8327128673,0.651114315432204
26,2024,9000410.224624323,874119.1378478698,8126291.086776453,1034573.0358574395,1880910.7871314732,0.5500383340537055
26,2025,10842348.210197188,1010115.4875792199,9832232.722617969,1516015.7811544857,2358848.18166963,0.6426932402582288
26,2026,9239468.368891422,1050801.9681564814,8188666.400734941,935168.679339765,1924139.235339526,0.48601923507617095
26,2027,11970516.417647319,1183248.8210448457,10787267.596602473,1503344.7191676353,2504769.2533529317,0.6001928988689196
26,2028,9861579.65173687,1104964.852173333,8756614.799563538,949160.4630511738,1888717.5958849078,0.5025422885449797
26,2029,12242596.313113786,1249821.9784192275,10992774.334694559,1378304.0803420013,2435787.033247557,0.5658557425294906
26,2030,13529235.54144853,1275202.9991031152,12254032.542345414,1716096.7235948385,2601566.728882008,0.6596397103880208
27,2024,8807340.086876184,871861.1015554757,7935478.985320708,991323.3351807296,1868729.6611706843,0.5304797990736152
27,2025,11113502.318017654,1007719.2922827528,10105783.025734901,1621474.713218157,2482032.996515638,0.6532849142192864
27,2026,9430633.691095823,1049696.259747777,8380937.431348046,956768.7839892673,1958564.6310775848,0.4885050862288173
27,2027,11553433.634622496,1188735.2259791775,10364698.408643318,1357737.402798254,2390550.9262046875,0.5679600413089044
27,2028,9471381.614081845,1103027.204437157,8368354.409644688,918976.7528780322,1807950.208247589,0.5082976006118988
27,2029,12593382.402202945,1250634.6142307569,11342747.787972188,1526854.7862033916,2539501.3685236257,0.6012419623506837
27,2030,12782890.17136478,1272432.2519619209,11510457.91940286,1561764.2953140356,2434198.2915608934,0.6415928812079551
28,2024,8858853.857830036,872572.3633930843,7986281.494436952,989399.488380707,1854852.4836050193,0.5334114152613089
28,2025,10762198.846351856,1013526.2725237925,9748672.573828064,1516822.4625003398,2360456.346494018,0.6425971252352426
28,2026,9467610.959316066,1049602.3492475927,8418008.610068472,923666.870938759,1963551.4640486173,0.4704062449345046
28,2027,12275120.006423552,1186113.6966158564,11089006.309807695,1609295.6461404334,2585037.2943670414,0.6225425256522177
28,2028,9423768.955372253,1105583.9207085266,8318185.034663727,927999.7984774916,1828821.7294884878,0.5074304310333454
28,2029,11948079.941302758,1246127.76473865,10701952.176564109,1345544.2906673723,2363660.9766537086,0.569262810511976
28,2030,13112740.6484603,1283613.6914653415,11829126.956994958,1650576.1092799115,2536780.072296285,0.6506579452060325
29,2024,8533860.38882942,868135.2757752829,7665725.113054137,919199.8766090196,1742419.3097563619,0.527542292180835
29,2025,11552231.387585593,1005096.8054128293,10547134.582172764,1715483.7555294314,2595522.1263203025,0.6609397539451878
29,2026,9278262.291495204,1050018.3050556367,8228243.986439567,915875.5339092467,1921945.473706143,0.47653564913219804
29,2027,12377464.151828192,1190180.682677062,11187283.46915113,1621812.327799144,2639595.0865875417,0.6144170884542055
29,2028,9882279.7609773,1109471.6640793653,8772808.096897934,955885.79878412,1881823.7116721042,0.5079571443675576
29,2029,12392063.157799974,1248718.8588352231,11143344.29896475,1389887.3437882457,2416726.2031613593,0.5751116290997761
29,2030,12512885.985726481,1277091.8638164697,11235794.121910011,1550076.2169902402,2417357.242426912,0.6412276141006107
