plot_id,land_type,year,slot,crop_id,crop_name,crop_type,area,yield_jin_per_mu,cost_yuan_per_mu,price_yuan_per_jin
B2,梯田,2025,单季,8,谷子,粮食,4.599999999999994,380.0,360.0,6.75
B2,梯田,2025,单季,9,高粱,粮食,41.4,600.0,400.0,6.0
B3,梯田,2025,单季,1,黄豆,粮食（豆类）,16.257142857142856,380.0,400.0,3.25
B3,梯田,2025,单季,9,高粱,粮食,8.6,600.0,400.0,6.0
B3,梯田,2025,单季,13,红薯,粮食,15.142857142857142,2100.0,2000.0,3.25
B4,梯田,2025,单季,6,小麦,粮食,28.0,760.0,450.0,3.5
B5,梯田,2025,单季,7,玉米,粮食,19.06985645933014,950.0,500.0,3.0
B6,梯田,2025,单季,3,红豆,粮食（豆类）,8.6,380.0,350.0,8.25
B6,梯田,2025,单季,8,谷子,粮食,77.4,380.0,360.0,6.75
B7,梯田,2025,单季,1,黄豆,粮食（豆类）,55.0,380.0,400.0,3.25
B8,梯田,2025,单季,8,谷子,粮食,34.26557357248543,380.0,360.0,6.75
B8,梯田,2025,单季,15,大麦,粮食,9.73442642751457,500.0,350.0,3.5
B9,梯田,2025,单季,4,绿豆,粮食（豆类）,17.398496240601517,330.0,350.0,7.0
B9,梯田,2025,单季,6,小麦,粮食,27.60150375939848,760.0,450.0,3.5
B9,梯田,2025,单季,12,南瓜,粮食,5.0,2850.0,1000.0,1.5
C1,山坡地,2025,单季,6,小麦,粮食,15.0,720.0,450.0,3.5
C2,山坡地,2025,单季,6,小麦,粮食,11.7,720.0,450.0,3.5
C2,山坡地,2025,单季,7,玉米,粮食,1.3,900.0,500.0,3.0
C3,山坡地,2025,单季,6,小麦,粮食,15.0,720.0,450.0,3.5
C4,山坡地,2025,单季,4,绿豆,粮食（豆类）,18.0,315.0,350.0,7.0
C5,山坡地,2025,单季,4,绿豆,粮食（豆类）,2.7,315.0,350.0,7.0
C5,山坡地,2025,单季,5,爬豆,粮食（豆类）,16.594444444444445,375.0,350.0,6.75
C5,山坡地,2025,单季,6,小麦,粮食,7.705555555555554,720.0,450.0,3.5
C6,山坡地,2025,单季,15,大麦,粮食,10.805866918405716,475.0,350.0,3.5
D1,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,15.0,2000.0,1000.0,6.75
D1,水浇地,2025,第二季,37,红萝卜,蔬菜,12.0,3000.0,500.0,3.25
D2,水浇地,2025,第一季,17,豇豆,蔬菜（豆类）,10.0,3000.0,2000.0,8.0
D2,水浇地,2025,第二季,35,大白菜,蔬菜,9.0,5000.0,2000.0,2.5
D2,水浇地,2025,第二季,36,白萝卜,蔬菜,1.0,4000.0,500.0,2.5
D3,水浇地,2025,第一季,20,土豆,蔬菜,6.0865299334811525,2000.0,2000.0,3.75
D3,水浇地,2025,第一季,28,小青菜,蔬菜,7.9134700665188475,3200.0,1600.0,5.75
D3,水浇地,2025,第二季,35,大白菜,蔬菜,1.4000000000000001,5000.0,2000.0,2.5
D4,水浇地,2025,第一季,25,菜花,蔬菜,1.0909090909090908,3300.0,2400.0,5.5
D4,水浇地,2025,第一季,27,油麦菜,蔬菜,1.0975609756097562,4100.0,1600.0,5.0
D4,水浇地,2025,第一季,28,小青菜,蔬菜,3.174029933481153,3200.0,1600.0,5.75
D4,水浇地,2025,第一季,29,黄瓜,蔬菜,0.6375,12000.0,2900.0,7.0
D5,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,1.0,2000.0,1000.0,6.75
D5,水浇地,2025,第一季,20,土豆,蔬菜,8.0,2000.0,2000.0,3.75
D5,水浇地,2025,第一季,26,包菜,蔬菜,1.0,3700.0,2900.0,6.5
D5,水浇地,2025,第二季,36,白萝卜,蔬菜,10.0,4000.0,500.0,2.5
D6,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,10.2,2000.0,1000.0,6.75
D7,水浇地,2025,第一季,21,西红柿,蔬菜,14.434722222222224,2400.0,2000.0,6.25
D7,水浇地,2025,第一季,22,茄子,蔬菜,6.3375,6400.0,2000.0,5.5
D7,水浇地,2025,第二季,36,白萝卜,蔬菜,14.0,4000.0,500.0,2.5
D8,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,17.840000000000007,2000.0,1000.0,6.75
D8,水浇地,2025,第二季,35,大白菜,蔬菜,19.6,5000.0,2000.0,2.5
E1,普通大棚,2025,第一季,17,豇豆,蔬菜（豆类）,0.6,3600.0,2400.0,8.0
E1,普通大棚,2025,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E10,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E10,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E11,普通大棚,2025,第一季,32,空心菜,蔬菜,0.3,12000.0,5000.0,4.5
E12,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E12,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,57.5
E13,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E13,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E14,普通大棚,2025,第一季,17,豇豆,蔬菜（豆类）,0.6,3600.0,2400.0,8.0
E14,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,57.5
E15,普通大棚,2025,第一季,21,西红柿,蔬菜,0.5222222222222221,3000.0,2400.0,6.25
E15,普通大棚,2025,第一季,26,包菜,蔬菜,0.07777777777777778,4500.0,3500.0,6.5
E15,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E16,普通大棚,2025,第一季,24,青椒,蔬菜,0.6,3000.0,2000.0,5.25
E16,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E2,普通大棚,2025,第一季,17,豇豆,蔬菜（豆类）,0.06666666666666667,3600.0,2400.0,8.0
E2,普通大棚,2025,第一季,19,芸豆,蔬菜（豆类）,0.5333333333333333,3600.0,2400.0,6.5
E2,普通大棚,2025,第二季,40,白灵菇,食用菌,0.6,10000.0,10000.0,16.0
E3,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E3,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.54,5000.0,3000.0,57.5
E4,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E4,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E5,普通大棚,2025,第一季,23,菠菜,蔬菜,0.2672727272727273,3300.0,2700.0,5.75
E5,普通大棚,2025,第一季,29,黄瓜,蔬菜,0.06,15000.0,3500.0,7.0
E5,普通大棚,2025,第一季,34,芹菜,蔬菜,0.2727272727272727,6600.0,1100.0,4.0
E5,普通大棚,2025,第二季,40,白灵菇,食用菌,0.6,10000.0,10000.0,16.0
E6,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E6,普通大棚,2025,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E7,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.39999999999999997,2400.0,1200.0,6.75
E7,普通大棚,2025,第一季,19,芸豆,蔬菜（豆类）,0.2,3600.0,2400.0,6.5
E7,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.06,5000.0,3000.0,57.5
E8,普通大棚,2025,第一季,22,茄子,蔬菜,0.6,8000.0,2400.0,5.5
E8,普通大棚,2025,第二季,39,香菇,食用菌,0.54,4000.0,2000.0,19.0
E8,普通大棚,2025,第二季,40,白灵菇,食用菌,0.05999999999999994,10000.0,10000.0,16.0
E9,普通大棚,2025,第一季,29,黄瓜,蔬菜,0.3,15000.0,3500.0,7.0
E9,普通大棚,2025,第一季,33,黄心菜,蔬菜,0.3,6000.0,2500.0,4.5
E9,普通大棚,2025,第二季,39,香菇,食用菌,0.06,4000.0,2000.0,19.0
E9,普通大棚,2025,第二季,40,白灵菇,食用菌,0.5399999999999999,10000.0,10000.0,16.0
F1,智慧大棚,2025,第一季,31,辣椒,蔬菜,0.6,2000.0,1200.0,7.25
F1,智慧大棚,2025,第二季,19,芸豆,蔬菜（豆类）,0.6,3200.0,2640.0,7.8
F2,智慧大棚,2025,第二季,19,芸豆,蔬菜（豆类）,0.6,3200.0,2640.0,7.8
F3,智慧大棚,2025,第二季,17,豇豆,蔬菜（豆类）,0.6,3200.0,2640.0,9.600000000000001
F4,智慧大棚,2025,第一季,30,生菜,蔬菜,0.57,5000.0,2000.0,5.25
A1,平旱地,2026,单季,7,玉米,粮食,80.0,1000.0,500.0,3.0
A2,平旱地,2026,单季,9,高粱,粮食,38.33333333333333,630.0,400.0,6.0
A2,平旱地,2026,单季,15,大麦,粮食,16.666666666666668,525.0,350.0,3.5
A3,平旱地,2026,单季,6,小麦,粮食,12.181785714285702,800.0,450.0,3.5
A3,平旱地,2026,单季,7,玉米,粮食,22.818214285714298,1000.0,500.0,3.0
A4,平旱地,2026,单季,1,黄豆,粮食（豆类）,52.05,400.0,400.0,3.25
A4,平旱地,2026,单季,2,黑豆,粮食（豆类）,19.950000000000003,500.0,400.0,7.5
A5,平旱地,2026,单季,1,黄豆,粮食（豆类）,62.026450738017026,400.0,400.0,3.25
A6,平旱地,2026,单季,3,红豆,粮食（豆类）,5.5,400.0,350.0,8.25
A6,平旱地,2026,单季,8,谷子,粮食,49.5,400.0,360.0,6.75
B1,梯田,2026,单季,6,小麦,粮食,60.0,760.0,450.0,3.5
B10,梯田,2026,单季,14,莜麦,粮食,22.5,400.0,400.0,5.5
B10,梯田,2026,单季,15,大麦,粮食,2.5,500.0,350.0,3.5
B11,梯田,2026,单季,4,绿豆,粮食（豆类）,59.999999999999964,330.0,350.0,7.0
B12,梯田,2026,单季,6,小麦,粮食,45.0,760.0,450.0,3.5
B13,梯田,2026,单季,8,谷子,粮食,35.0,380.0,360.0,6.75
B14,梯田,2026,单季,7,玉米,粮食,10.249999999999993,950.0,500.0,3.0
B14,梯田,2026,单季,9,高粱,粮食,9.750000000000005,600.0,400.0,6.0
B2,梯田,2026,单季,1,黄豆,粮食（豆类）,23.41111870585552,380.0,400.0,3.25
B2,梯田,2026,单季,3,红豆,粮食（豆类）,22.58888129414448,380.0,350.0,8.25
B3,梯田,2026,单季,4,绿豆,粮食（豆类）,23.742857142857144,330.0,350.0,7.0
B3,梯田,2026,单季,7,玉米,粮食,16.257142857142856,950.0,500.0,3.0
B4,梯田,2026,单季,3,红豆,粮食（豆类）,11.621645021644992,380.0,350.0,8.25
B4,梯田,2026,单季,4,绿豆,粮食（豆类）,16.378354978355006,330.0,350.0,7.0
B5,梯田,2026,单季,2,黑豆,粮食（豆类）,25.0,475.0,400.0,7.5
B6,梯田,2026,单季,5,爬豆,粮食（豆类）,10.759493670886037,395.0,350.0,6.75
B6,梯田,2026,单季,6,小麦,粮食,51.96654135338347,760.0,450.0,3.5
B6,梯田,2026,单季,10,黍子,粮食,10.958175502046295,500.0,360.0,7.5
B6,梯田,2026,单季,12,南瓜,粮食,12.31578947368421,2850.0,1000.0,1.5
B7,梯田,2026,单季,6,小麦,粮食,55.0,760.0,450.0,3.5
B8,梯田,2026,单季,1,黄豆,粮食（豆类）,6.5084068330739235,380.0,400.0,3.25
B8,梯田,2026,单季,10,黍子,粮食,14.041824497953698,500.0,360.0,7.5
B9,梯田,2026,单季,7,玉米,粮食,5.0,950.0,500.0,3.0
B9,梯田,2026,单季,8,谷子,粮食,45.0,380.0,360.0,6.75
C1,山坡地,2026,单季,13,红薯,粮食,5.0,2000.0,2000.0,3.25
C2,山坡地,2026,单季,13,红薯,粮食,13.0,2000.0,2000.0,3.25
C3,山坡地,2026,单季,5,爬豆,粮食（豆类）,15.0,375.0,350.0,6.75
C4,山坡地,2026,单季,11,荞麦,粮食,15.0,100.0,350.0,40.0
C5,山坡地,2026,单季,8,谷子,粮食,27.0,360.0,360.0,6.75
C6,山坡地,2026,单季,3,红豆,粮食（豆类）,20.0,360.0,350.0,8.25
D2,水浇地,2026,第一季,18,刀豆,蔬菜（豆类）,2.3200000000000003,2000.0,1000.0,6.75
D2,水浇地,2026,第二季,37,红萝卜,蔬菜,10.0,3000.0,500.0,3.25
D3,水浇地,2026,第一季,18,刀豆,蔬菜（豆类）,14.0,2000.0,1000.0,6.75
D3,水浇地,2026,第二季,36,白萝卜,蔬菜,5.0,4000.0,500.0,2.5
D4,水浇地,2026,第一季,20,土豆,蔬菜,2.7304054054054037,2000.0,2000.0,3.75
D4,水浇地,2026,第一季,22,茄子,蔬菜,2.1750000000000007,6400.0,2000.0,5.5
D4,水浇地,2026,第一季,26,包菜,蔬菜,1.0945945945945945,3700.0,2900.0,6.5
D4,水浇地,2026,第二季,37,红萝卜,蔬菜,2.0,3000.0,500.0,3.25
D5,水浇地,2026,第一季,17,豇豆,蔬菜（豆类）,9.0,3000.0,2000.0,8.0
D5,水浇地,2026,第一季,25,菜花,蔬菜,1.0,3300.0,2400.0,5.5
D5,水浇地,2026,第二季,35,大白菜,蔬菜,1.0,5000.0,2000.0,2.5
D6,水浇地,2026,第一季,17,豇豆,蔬菜（豆类）,1.8,3000.0,2000.0,8.0
D6,水浇地,2026,第二季,35,大白菜,蔬菜,12.0,5000.0,2000.0,2.5
D7,水浇地,2026,第一季,20,土豆,蔬菜,10.9125,2000.0,2000.0,3.75
D7,水浇地,2026,第一季,28,小青菜,蔬菜,11.0875,3200.0,1600.0,5.75
D7,水浇地,2026,第二季,35,大白菜,蔬菜,17.0,5000.0,2000.0,2.5
D8,水浇地,2026,第一季,21,西红柿,蔬菜,15.0875,2400.0,2000.0,6.25
D8,水浇地,2026,第一季,22,茄子,蔬菜,4.9125,6400.0,2000.0,5.5
D8,水浇地,2026,第二季,36,白萝卜,蔬菜,20.0,4000.0,500.0,2.5
E1,普通大棚,2026,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E10,普通大棚,2026,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E11,普通大棚,2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E11,普通大棚,2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,57.5
E12,普通大棚,2026,第一季,27,油麦菜,蔬菜,0.6,5000.0,2000.0,5.0
