plot_id,land_type,year,slot,crop_id,crop_name,crop_type,area,yield_jin_per_mu,cost_yuan_per_mu,price_yuan_per_jin
B12,梯田,2025,单季,7,玉米,粮食,4.5,950.0,500.0,3.0
B12,梯田,2025,单季,8,谷子,粮食,40.5,380.0,360.0,6.75
B13,梯田,2025,单季,1,黄豆,粮食（豆类）,31.5,380.0,400.0,3.25
B13,梯田,2025,单季,4,绿豆,粮食（豆类）,3.5,330.0,350.0,7.0
B14,梯田,2025,单季,7,玉米,粮食,18.0,950.0,500.0,3.0
B14,梯田,2025,单季,14,莜麦,粮食,2.0,400.0,400.0,5.5
B2,梯田,2025,单季,6,小麦,粮食,27.114285714285714,760.0,450.0,3.5
B2,梯田,2025,单季,11,荞麦,粮食,14.285714285714286,105.0,350.0,40.0
B2,梯田,2025,单季,14,莜麦,粮食,4.6000000000000005,400.0,400.0,5.5
B3,梯田,2025,单季,7,玉米,粮食,16.9,950.0,500.0,3.0
B3,梯田,2025,单季,10,黍子,粮食,23.1,500.0,360.0,7.5
B4,梯田,2025,单季,7,玉米,粮食,28.0,950.0,500.0,3.0
B5,梯田,2025,单季,8,谷子,粮食,25.0,380.0,360.0,6.75
B6,梯田,2025,单季,4,绿豆,粮食（豆类）,51.86204146730462,330.0,350.0,7.0
B6,梯田,2025,单季,6,小麦,粮食,10.782673505723519,760.0,450.0,3.5
B6,梯田,2025,单季,8,谷子,粮食,11.03949555328765,380.0,360.0,6.75
B6,梯田,2025,单季,12,南瓜,粮食,12.31578947368421,2850.0,1000.0,1.5
B7,梯田,2025,单季,6,小麦,粮食,55.0,760.0,450.0,3.5
B8,梯田,2025,单季,1,黄豆,粮食（豆类）,44.0,380.0,400.0,3.25
B9,梯田,2025,单季,1,黄豆,粮食（豆类）,25.0,380.0,400.0,3.25
B9,梯田,2025,单季,5,爬豆,粮食（豆类）,25.0,395.0,350.0,6.75
C1,山坡地,2025,单季,1,黄豆,粮食（豆类）,1.5,360.0,400.0,3.25
C1,山坡地,2025,单季,3,红豆,粮食（豆类）,13.5,360.0,350.0,8.25
C2,山坡地,2025,单季,7,玉米,粮食,8.008310249307478,900.0,500.0,3.0
C2,山坡地,2025,单季,14,莜麦,粮食,4.991689750692522,380.0,400.0,5.5
C3,山坡地,2025,单季,8,谷子,粮食,1.5,360.0,360.0,6.75
C3,山坡地,2025,单季,9,高粱,粮食,13.5,570.0,400.0,6.0
C4,山坡地,2025,单季,7,玉米,粮食,1.8,900.0,500.0,3.0
C4,山坡地,2025,单季,8,谷子,粮食,16.2,360.0,360.0,6.75
C5,山坡地,2025,单季,9,高粱,粮食,6.901085484855532,570.0,400.0,6.0
C5,山坡地,2025,单季,13,红薯,粮食,2.7,2000.0,2000.0,3.25
C5,山坡地,2025,单季,15,大麦,粮食,17.39891451514447,475.0,350.0,3.5
C6,山坡地,2025,单季,9,高粱,粮食,18.0,570.0,400.0,6.0
C6,山坡地,2025,单季,10,黍子,粮食,2.0,475.0,360.0,7.5
D1,水浇地,2025,第一季,21,西红柿,蔬菜,15.0,2400.0,2000.0,6.25
D2,水浇地,2025,第一季,25,菜花,蔬菜,1.0909090909090908,3300.0,2400.0,5.5
D3,水浇地,2025,第一季,28,小青菜,蔬菜,11.0875,3200.0,1600.0,5.75
D3,水浇地,2025,第二季,35,大白菜,蔬菜,10.0,5000.0,2000.0,2.5
D4,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,1.0875000000000004,2000.0,1000.0,6.75
D4,水浇地,2025,第一季,20,土豆,蔬菜,4.912499999999994,2000.0,2000.0,3.75
D5,水浇地,2025,第一季,22,茄子,蔬菜,7.0875,6400.0,2000.0,5.5
D6,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,4.08,2000.0,1000.0,6.75
D6,水浇地,2025,第二季,37,红萝卜,蔬菜,12.0,3000.0,500.0,3.25
D7,水浇地,2025,第一季,18,刀豆,蔬菜（豆类）,22.0,2000.0,1000.0,6.75
D8,水浇地,2025,第一季,17,豇豆,蔬菜（豆类）,12.088,3000.0,2000.0,8.0
D8,水浇地,2025,第一季,19,芸豆,蔬菜（豆类）,2.026041584151736,3000.0,2000.0,6.5
D8,水浇地,2025,第二季,35,大白菜,蔬菜,20.0,5000.0,2000.0,2.5
E1,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E1,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.06,5000.0,3000.0,57.5
E1,普通大棚,2025,第二季,40,白灵菇,食用菌,0.54,10000.0,10000.0,16.0
E10,普通大棚,2025,第一季,17,豇豆,蔬菜（豆类）,0.06,3600.0,2400.0,8.0
E10,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.54,2400.0,1200.0,6.75
E10,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.54,5000.0,3000.0,57.5
E10,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.06,1000.0,10000.0,100.0
E11,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E11,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E12,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.3899999999999998,2400.0,1200.0,6.75
E12,普通大棚,2025,第一季,29,黄瓜,蔬菜,0.2100000000000002,15000.0,3500.0,7.0
E12,普通大棚,2025,第二季,40,白灵菇,食用菌,0.54,10000.0,10000.0,16.0
E12,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.06,1000.0,10000.0,100.0
E13,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E13,普通大棚,2025,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E14,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E14,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E15,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E15,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E16,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E16,普通大棚,2025,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E2,普通大棚,2025,第一季,26,包菜,蔬菜,0.3,4500.0,3500.0,6.5
E2,普通大棚,2025,第一季,32,空心菜,蔬菜,0.3,12000.0,5000.0,4.5
E2,普通大棚,2025,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E3,普通大棚,2025,第一季,29,黄瓜,蔬菜,0.6,15000.0,3500.0,7.0
E3,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.05999999999999994,5000.0,3000.0,57.5
E3,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.54,1000.0,10000.0,100.0
E4,普通大棚,2025,第一季,30,生菜,蔬菜,0.57,5000.0,2000.0,5.25
E4,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E5,普通大棚,2025,第一季,19,芸豆,蔬菜（豆类）,0.26727272727272733,3600.0,2400.0,6.5
E5,普通大棚,2025,第一季,31,辣椒,蔬菜,0.06,2000.0,1200.0,7.25
E5,普通大棚,2025,第一季,34,芹菜,蔬菜,0.2727272727272727,6600.0,1100.0,4.0
E5,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.6000000000000001,5000.0,3000.0,57.5
E6,普通大棚,2025,第一季,26,包菜,蔬菜,0.05999999999999994,4500.0,3500.0,6.5
E6,普通大棚,2025,第一季,31,辣椒,蔬菜,0.54,2000.0,1200.0,7.25
E6,普通大棚,2025,第二季,38,榆黄菇,食用菌,0.54,5000.0,3000.0,57.5
E6,普通大棚,2025,第二季,40,白灵菇,食用菌,0.06,10000.0,10000.0,16.0
E7,普通大棚,2025,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E7,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E8,普通大棚,2025,第一季,26,包菜,蔬菜,0.5400000000000001,4500.0,3500.0,6.5
E8,普通大棚,2025,第一季,29,黄瓜,蔬菜,0.05999999999999983,15000.0,3500.0,7.0
E8,普通大棚,2025,第二季,40,白灵菇,食用菌,0.06,10000.0,10000.0,16.0
E8,普通大棚,2025,第二季,41,羊肚菌,食用菌,0.54,1000.0,10000.0,100.0
E9,普通大棚,2025,第一季,27,油麦菜,蔬菜,0.6,5000.0,2000.0,5.0
E9,普通大棚,2025,第二季,40,白灵菇,食用菌,0.6,10000.0,10000.0,16.0
F1,智慧大棚,2025,第一季,23,菠菜,蔬菜,0.2727272727272727,3300.0,2700.0,5.75
F4,智慧大棚,2025,第二季,33,黄心菜,蔬菜,0.3333333333333333,5400.0,2750.0,5.4
A1,平旱地,2026,单季,8,谷子,粮食,58.16363636363636,400.0,360.0,6.75
A1,平旱地,2026,单季,11,荞麦,粮食,13.636363636363637,110.0,350.0,40.0
A1,平旱地,2026,单季,12,南瓜,粮食,8.2,3000.0,1000.0,1.5
A2,平旱地,2026,单季,6,小麦,粮食,55.0,800.0,450.0,3.5
A3,平旱地,2026,单季,1,黄豆,粮食（豆类）,31.5,400.0,400.0,3.25
A3,平旱地,2026,单季,12,南瓜,粮食,3.5,3000.0,1000.0,1.5
A4,平旱地,2026,单季,1,黄豆,粮食（豆类）,7.200000000000003,400.0,400.0,3.25
A4,平旱地,2026,单季,4,绿豆,粮食（豆类）,64.8,350.0,350.0,7.0
A5,平旱地,2026,单季,1,黄豆,粮食（豆类）,58.2,400.0,400.0,3.25
A5,平旱地,2026,单季,4,绿豆,粮食（豆类）,9.8,350.0,350.0,7.0
A6,平旱地,2026,单季,7,玉米,粮食,49.5,1000.0,500.0,3.0
A6,平旱地,2026,单季,13,红薯,粮食,5.5,2200.0,2000.0,3.25
B1,梯田,2026,单季,8,谷子,粮食,34.354066985645936,380.0,360.0,6.75
B10,梯田,2026,单季,8,谷子,粮食,25.0,380.0,360.0,6.75
B11,梯田,2026,单季,3,红豆,粮食（豆类）,25.44218500797448,380.0,350.0,8.25
B11,梯田,2026,单季,6,小麦,粮食,34.55781499202552,760.0,450.0,3.5
B12,梯田,2026,单季,6,小麦,粮食,45.0,760.0,450.0,3.5
B13,梯田,2026,单季,7,玉米,粮食,35.0,950.0,500.0,3.0
B14,梯田,2026,单季,10,黍子,粮食,20.0,500.0,360.0,7.5
B2,梯田,2026,单季,4,绿豆,粮食（豆类）,21.0,330.0,350.0,7.0
B2,梯田,2026,单季,5,爬豆,粮食（豆类）,25.0,395.0,350.0,6.75
B3,梯田,2026,单季,1,黄豆,粮食（豆类）,18.652711323763953,380.0,400.0,3.25
B3,梯田,2026,单季,2,黑豆,粮食（豆类）,21.347288676236047,475.0,400.0,7.5
B4,梯田,2026,单季,1,黄豆,粮食（豆类）,28.0,380.0,400.0,3.25
B5,梯田,2026,单季,2,黑豆,粮食（豆类）,5.7053429027113225,475.0,400.0,7.5
B5,梯田,2026,单季,3,红豆,粮食（豆类）,19.294657097288678,380.0,350.0,8.25
B6,梯田,2026,单季,9,高粱,粮食,50.0,600.0,400.0,6.0
B6,梯田,2026,单季,13,红薯,粮食,11.380952380952381,2100.0,2000.0,3.25
B6,梯田,2026,单季,15,大麦,粮食,20.0,500.0,350.0,3.5
B7,梯田,2026,单季,8,谷子,粮食,55.0,380.0,360.0,6.75
B8,梯田,2026,单季,6,小麦,粮食,44.0,760.0,450.0,3.5
B9,梯田,2026,单季,7,玉米,粮食,50.0,950.0,500.0,3.0
C1,山坡地,2026,单季,6,小麦,粮食,9.736842105263158,720.0,450.0,3.5
C1,山坡地,2026,单季,10,黍子,粮食,5.2631578947368425,475.0,360.0,7.5
C2,山坡地,2026,单季,8,谷子,粮食,13.0,360.0,360.0,6.75
C3,山坡地,2026,单季,3,红豆,粮食（豆类）,15.0,360.0,350.0,8.25
C4,山坡地,2026,单季,6,小麦,粮食,18.0,720.0,450.0,3.5
C5,山坡地,2026,单季,7,玉米,粮食,2.7777777777777777,900.0,500.0,3.0
C5,山坡地,2026,单季,14,莜麦,粮食,24.22222222222222,380.0,400.0,5.5
C6,山坡地,2026,单季,2,黑豆,粮食（豆类）,20.0,450.0,400.0,7.5
D1,水浇地,2026,第一季,19,芸豆,蔬菜（豆类）,1.512,3000.0,2000.0,6.5
D1,水浇地,2026,第一季,22,茄子,蔬菜,4.0875,6400.0,2000.0,5.5
D1,水浇地,2026,第二季,35,大白菜,蔬菜,15.0,5000.0,2000.0,2.5
D2,水浇地,2026,第一季,18,刀豆,蔬菜（豆类）,7.84,2000.0,1000.0,6.75
D2,水浇地,2026,第一季,27,油麦菜,蔬菜,1.0975609756097562,4100.0,1600.0,5.0
D2,水浇地,2026,第二季,36,白萝卜,蔬菜,5.0,4000.0,500.0,2.5
D3,水浇地,2026,单季,16,水稻,粮食,14.0,500.0,680.0,7.0
D4,水浇地,2026,第一季,24,青椒,蔬菜,1.0875,2400.0,1600.0,5.25
D4,水浇地,2026,第一季,25,菜花,蔬菜,1.0909090909090908,3300.0,2400.0,5.5
D4,水浇地,2026,第一季,26,包菜,蔬菜,1.0945945945945945,3700.0,2900.0,6.5
D4,水浇地,2026,第一季,30,生菜,蔬菜,0.6951219512195121,4100.0,1600.0,5.25
D5,水浇地,2026,第一季,18,刀豆,蔬菜（豆类）,10.0,2000.0,1000.0,6.75
D5,水浇地,2026,第二季,35,大白菜,蔬菜,10.0,5000.0,2000.0,2.5
D6,水浇地,2026,第一季,17,豇豆,蔬菜（豆类）,8.8,3000.0,2000.0,8.0
D7,水浇地,2026,第一季,21,西红柿,蔬菜,15.0875,2400.0,2000.0,6.25
D7,水浇地,2026,第二季,37,红萝卜,蔬菜,12.0,3000.0,500.0,3.25
D8,水浇地,2026,第一季,18,刀豆,蔬菜（豆类）,9.6625,2000.0,1000.0,6.75
D8,水浇地,2026,第一季,28,小青菜,蔬菜,10.3375,3200.0,1600.0,5.75
D8,水浇地,2026,第二季,36,白萝卜,蔬菜,20.0,4000.0,500.0,2.5
E1,普通大棚,2026,第一季,19,芸豆,蔬菜（豆类）,0.54,3600.0,2400.0,6.5
E1,普通大棚,2026,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E10,普通大棚,2026,第一季,22,茄子,蔬菜,0.6,8000.0,2400.0,5.5
E11,普通大棚,2026,第一季,23,菠菜,蔬菜,0.2727272727272727,3300.0,2700.0,5.75
E11,普通大棚,2026,第一季,32,空心菜,蔬菜,0.3,12000.0,5000.0,4.5
E11,普通大棚,2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,57.5
E12,普通大棚,2026,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E13,普通大棚,2026,第一季,29,黄瓜,蔬菜,0.6,15000.0,3500.0,7.0
E13,普通大棚,2026,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E14,普通大棚,2026,第一季,31,辣椒,蔬菜,0.5999999999999989,2000.0,1200.0,7.25
E14,普通大棚,2026,第二季,40,白灵菇,食用菌,0.6,10000.0,10000.0,16.0
E15,普通大棚,2026,第一季,20,土豆,蔬菜,0.6,2400.0,2400.0,3.75
E15,普通大棚,2026,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E16,普通大棚,2026,第一季,33,黄心菜,蔬菜,0.3,6000.0,2500.0,4.5
E16,普通大棚,2026,第二季,40,白灵菇,食用菌,0.05999999999999994,10000.0,10000.0,16.0
E16,普通大棚,2026,第二季,41,羊肚菌,食用菌,0.54,1000.0,10000.0,100.0
E2,普通大棚,2026,第一季,17,豇豆,蔬菜（豆类）,0.6,3600.0,2400.0,8.0
E2,普通大棚,2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,57.5
E3,普通大棚,2026,第二季,40,白灵菇,食用菌,0.6,10000.0,10000.0,16.0
E4,普通大棚,2026,第一季,17,豇豆,蔬菜（豆类）,0.6,3600.0,2400.0,8.0
E4,普通大棚,2026,第二季,38,榆黄菇,食用菌,0.6,5000.0,3000.0,57.5
E5,普通大棚,2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E5,普通大棚,2026,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
E6,普通大棚,2026,第一季,28,小青菜,蔬菜,0.6,4000.0,2000.0,5.75
E6,普通大棚,2026,第二季,39,香菇,食用菌,0.6,4000.0,2000.0,19.0
E7,普通大棚,2026,第一季,22,茄子,蔬菜,0.6,8000.0,2400.0,5.5
E7,普通大棚,2026,第二季,40,白灵菇,食用菌,0.54,10000.0,10000.0,16.0
E8,普通大棚,2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E9,普通大棚,2026,第一季,18,刀豆,蔬菜（豆类）,0.6,2400.0,1200.0,6.75
E9,普通大棚,2026,第二季,41,羊肚菌,食用菌,0.6,1000.0,10000.0,100.0
F1,智慧大棚,2026,第一季,22,茄子,蔬菜,0.6,8000.0,2400.0,5.5
F1,智慧大棚,2026,第二季,17,豇豆,蔬菜（豆类）,0.6,3200.0,2640.0,9.600000000000001
F3,智慧大棚,2026,第一季,22,茄子,蔬菜,0.6,8000.0,2400.0,5.5
